timestamp,open,high,low,close,volume
2015-07-31,211.4200,211.4500,210.1600,210.4500,103266857
2015-07-30,210.1600,211.0200,209.4200,210.8200,91304374
2015-07-29,209.4800,211.0400,209.3100,210.7700,105791255
2015-07-28,207.7900,209.5000,206.8000,209.3100,123544845
2015-07-27,208.0000,208.0000,206.2600,206.7400,132361082
2015-07-24,210.3000,210.3700,207.6000,207.9400,117754979
2015-07-23,211.5300,211.6500,209.7500,210.1400,90509128
2015-07-22,210.9300,211.7700,210.8900,211.2900,88667920
2015-07-21,212.4300,212.7400,211.3900,211.7600,77965048
2015-07-20,212.7500,213.1800,212.2100,212.6200,70446821
2015-07-17,212.2900,212.5500,211.8000,212.4700,89029973
2015-07-16,211.8700,212.3000,211.5800,212.2700,106683266
2015-07-15,210.7300,211.2800,210.0400,210.6300,97914141
2015-07-14,209.7200,211.0500,209.6500,210.7200,81709575
2015-07-13,208.9900,209.9000,208.9400,209.7600,106069400
2015-07-10,207.2900,207.9800,204.9500,207.4800,129456890
2015-07-09,207.0400,207.3500,204.7700,204.8000,144113107
2015-07-08,206.4200,206.7600,204.2500,204.5300,164020059
2015-07-07,206.9600,208.1700,204.1100,208.0100,173820249
2015-07-06,205.7700,207.6500,205.5300,206.6700,117975369
2015-07-02,208.0700,208.2700,206.8100,207.3200,104373652
2015-07-01,207.7300,208.0300,206.5600,207.5700,135979873
2015-06-30,207.2600,207.3200,205.2800,205.8900,182925106
2015-06-29,208.0500,209.8300,205.3300,205.4700,202621332
2015-06-26,210.2900,210.5800,209.1600,209.9000,104174840
2015-06-25,211.1000,211.2500,209.7700,209.8300,97107361
2015-06-24,211.7200,212.1700,210.4700,210.5100,92307318
2015-06-23,212.1400,212.4400,211.5700,212.0500,68476797
2015-06-22,211.9100,212.5900,211.6400,211.8900,70696027
2015-06-19,211.4600,211.5500,210.3600,210.8100,130478689
2015-06-18,211.3100,213.3400,210.6300,212.7100,165867949
2015-06-17,210.5900,211.3200,209.3600,210.5900,126708635
2015-06-16,208.9300,210.3500,208.7200,210.2500,85308227
2015-06-15,208.6400,209.4500,207.7900,209.1000,124384184
2015-06-12,210.6400,211.4800,209.6800,209.9300,135382369
2015-06-11,211.4800,212.0900,211.2000,211.6500,73876447
2015-06-10,209.3700,211.4100,209.3000,210.9600,134551285
2015-06-09,208.4500,209.1000,207.6900,208.4500,105034690
2015-06-08,209.6400,209.8200,208.3900,208.4200,89063330
2015-06-05,209.9500,210.5800,208.9800,209.7700,121704676
2015-06-04,211.0700,211.8600,209.7500,210.1300,151882820
2015-06-03,212.0000,212.6700,211.3300,211.9200,87820909
2015-06-02,211.0200,212.1900,210.2700,211.3600,91531012
2015-06-01,211.9400,212.3400,210.6200,211.5700,93338750
2015-05-29,212.3800,212.4300,210.8200,211.1400,124919611
2015-05-28,212.3300,212.5900,211.6300,212.4600,74974560
2015-05-27,211.2500,212.9800,210.7600,212.7000,93213981
2015-05-26,212.4000,212.9100,210.2000,210.7000,124308584
2015-05-22,213.0400,213.5400,212.9100,212.9900,57433495
2015-05-21,212.7100,213.7500,212.5100,213.5000,64764585
2015-05-20,213.1500,213.7800,212.5000,212.8800,76857530
2015-05-19,213.2400,213.5700,212.6900,213.0300,72114610
2015-05-18,212.2400,213.4000,212.1600,213.1000,74549685
2015-05-15,212.4400,212.6100,211.8600,212.4400,76510099
2015-05-14,211.2400,212.3200,210.9100,212.2100,95934006
2015-05-13,210.4700,211.2200,209.7400,210.0200,94667943
2015-05-12,209.6100,210.6300,208.6200,209.9800,119727592
2015-05-11,211.5700,211.8900,210.5200,210.6100,75708065
2015-05-08,210.8800,211.8600,210.7800,211.6200,155877260
2015-05-07,207.9200,209.3800,207.5200,208.8700,88244940
2015-05-06,209.5600,209.9300,206.7600,208.0400,135060151
2015-05-05,211.0300,211.4600,208.7300,208.9000,113326156
2015-05-04,211.2300,212.0200,211.1000,211.3200,70927235
2015-05-01,209.4000,210.7700,209.2800,210.7200,103399711
2015-04-30,209.8800,210.3500,207.6200,208.4600,161304890
2015-04-29,211.4400,211.4400,209.6000,210.5700,125684903
2015-04-28,210.7400,211.5000,209.3300,211.4400,86863531
2015-04-27,212.3300,212.4800,210.5400,210.7700,79358126
2015-04-24,211.6600,211.9700,211.1100,211.6500,61327387
2015-04-23,210.1500,211.9400,210.0100,211.1600,102585942
2015-04-22,210.0100,210.8500,208.9000,210.6300,78264616
2015-04-21,210.6700,210.8600,209.2400,209.6000,72559831
2015-04-20,209.0600,210.2500,208.9600,209.8500,92189481
2015-04-17,208.9400,209.2300,207.0100,207.9500,191113230
2015-04-16,210.0300,210.9800,209.7900,210.3700,68934864
2015-04-15,210.0500,211.0400,209.9500,210.4300,99529320
2015-04-14,208.8500,209.7100,208.1000,209.4900,75099866
2015-04-13,209.8700,210.6300,209.0300,209.0900,74436594
2015-04-10,209.2000,210.0900,208.9600,210.0400,72722915
2015-04-09,207.7800,209.1800,207.1900,208.9000,85548854
2015-04-08,207.5500,208.5100,207.0800,207.9800,89351939
2015-04-07,207.8600,208.7600,207.2400,207.2800,81236337
2015-04-06,206.4400,208.4500,205.2100,207.8300,114368155
2015-04-02,205.6200,206.9800,205.4000,206.4400,86900906
2015-04-01,206.4300,206.4300,204.5100,205.7000,137303584
2015-03-31,207.2600,208.1000,206.3600,206.4300,126768703
2015-03-30,206.9800,208.6100,206.9600,208.2500,96180400
2015-03-27,205.1300,205.9500,204.9000,205.7400,118938966
2015-03-26,204.9600,206.3700,204.1200,205.2700,153067241
2015-03-25,209.0700,209.3500,205.7100,205.7600,159521708
2015-03-24,209.8500,210.4000,208.7400,208.8200,77805321
2015-03-23,210.4200,211.1100,210.0000,210.0000,71784536
2015-03-20,209.7100,211.0200,209.4900,210.4100,177715081
2015-03-19,209.9600,210.4700,209.0300,209.5000,117917302
2015-03-18,207.3900,211.2700,206.6200,210.4600,228808524
2015-03-17,207.6900,208.4200,206.9800,207.9600,94510422
2015-03-16,206.7100,208.6900,205.8600,208.5800,136099192
2015-03-13,206.7700,207.9300,204.5800,205.8300,162410893
2015-03-12,205.2600,207.1800,205.2000,207.1000,93993523
2015-03-11,205.2900,205.5000,204.4000,204.5000,110145718
2015-03-10,206.7100,206.8100,204.9300,204.9800,157121263
2015-03-09,207.7400,208.7900,207.5500,208.3600,89818893
2015-03-06,210.4600,210.4600,207.1000,207.5000,188127982
2015-03-05,210.6200,210.8000,209.8500,210.4600,76873000
2015-03-04,210.4000,210.4900,209.0600,210.2300,114497192
2015-03-03,211.4700,212.0500,210.0800,211.1200,110325809
2015-03-02,210.7800,212.0600,210.7200,211.9900,87491428
2015-02-27,211.2600,211.5800,210.6000,210.6600,108075972
2015-02-26,211.5200,211.7100,210.6500,211.3800,72697868
2015-02-25,211.6600,212.2400,211.2200,211.6300,73061687
2015-02-24,211.1200,212.0500,210.7600,211.8100,72472263
2015-02-23,210.9400,211.2100,210.4800,211.2100,74411054
2015-02-20,209.4800,211.3300,208.7300,211.2400,140896392
2015-02-19,209.4100,210.4200,209.2400,209.9800,91462491
2015-02-18,209.6600,210.2200,209.3400,210.1300,80652941
2015-02-17,209.4000,210.3200,209.1000,210.1100,76968199
2015-02-13,209.0700,209.8400,208.7600,209.7800,93670430
2015-02-12,207.8900,208.9900,206.9700,208.9200,97545949
2015-02-11,206.6100,207.4500,205.8300,206.9300,91087785
2015-02-10,205.8800,207.1200,204.6800,206.8100,96164183
2015-02-09,204.7700,205.6400,204.1400,204.6300,87219016
2015-02-06,206.5600,207.2400,204.9200,205.5500,125672026
2015-02-05,204.8600,206.3000,204.7700,206.1200,97953181
2015-02-04,203.9200,205.3800,203.5100,204.0600,134306728
2015-02-03,203.0000,204.8500,202.5500,204.8400,124212881
2015-02-02,200.0500,202.0300,197.8600,201.9200,163106969
2015-01-30,200.5700,202.1700,199.1300,199.4500,197729724
2015-01-29,200.3800,202.3000,198.6800,201.9900,173585424
2015-01-28,204.1700,204.2900,199.9100,200.1400,168514312
2015-01-27,202.9700,204.1200,201.7400,202.7400,134044598
2015-01-26,204.7100,205.5600,203.8500,205.4500,92009711
2015-01-23,205.7900,206.1000,204.8100,204.9700,117516753
2015-01-22,203.9900,206.2600,202.3300,206.1000,174356029
2015-01-21,201.5000,203.6600,200.9400,203.0800,122942707
2015-01-20,202.4000,202.7200,200.1700,202.0600,130991069
2015-01-16,198.7700,201.8200,198.5500,201.6300,211879605
2015-01-15,201.6300,202.0100,198.8800,199.0200,176613906
2015-01-14,199.6500,201.1000,198.5700,200.8600,192991092
2015-01-13,204.1200,205.4800,200.5100,202.0800,214553306
2015-01-12,204.4100,204.6000,201.9200,202.6500,144396067
2015-01-09,206.4000,206.4200,203.5100,204.2500,158567288
2015-01-08,204.0100,206.1600,203.9900,205.9000,147217784
2015-01-07,201.4200,202.7200,200.8800,202.3100,125346709
2015-01-06,202.0900,202.7200,198.8600,199.8200,209151408
2015-01-05,204.1700,204.3700,201.3500,201.7200,169632646
2015-01-02,206.3800,206.8800,204.1800,205.4300,121465865
2014-12-31,207.9900,208.1900,205.3900,205.5400,130333829
2014-12-30,208.2100,208.3700,207.5100,207.6000,73540761
2014-12-29,208.2200,208.9700,208.1400,208.7200,79643948
2014-12-26,208.3100,208.8500,208.2500,208.4400,57326703
2014-12-24,208.0200,208.3400,207.7200,207.7700,42963399
2014-12-23,208.1700,208.2300,207.4000,207.7500,122167931
2014-12-22,206.7500,207.4700,206.4600,207.4700,148318934
2014-12-19,206.4300,207.3300,205.6100,206.5200,245084590
2014-12-18,204.7400,212.9700,203.9200,206.7800,257633900
2014-12-17,198.4400,202.3400,198.2900,201.7900,253910092
2014-12-16,198.5800,202.4000,197.8600,197.9100,259543848
2014-12-15,201.9800,202.5300,198.7800,199.5100,189965750
2014-12-12,202.6400,203.8200,200.8500,200.8900,202330191
2014-12-11,203.8800,206.1900,203.7100,204.1900,159012805
2014-12-10,205.9100,205.9800,202.9300,203.1600,159856394
2014-12-09,204.3700,206.6000,203.9100,206.4700,125180054
2014-12-08,207.5200,208.1200,205.9300,206.6100,108588152
2014-12-05,207.8700,208.4700,207.5500,208.0000,91025470
2014-12-04,207.5400,208.2700,206.7000,207.6600,91316591
2014-12-03,207.3000,208.1500,207.1000,207.8900,68951968
2014-12-02,205.8100,207.3400,205.7800,207.0900,74507192
2014-12-01,206.4000,206.5400,205.3800,205.7600,103968354
2014-11-28,207.4900,207.8700,206.9100,207.2000,57890088
2014-11-26,207.2900,207.7600,207.0300,207.6400,62167832
2014-11-25,207.5400,207.7900,206.8000,207.1100,79108301
2014-11-24,207.1700,207.3900,206.9100,207.2600,65880759
2014-11-21,207.6400,207.8400,205.9800,206.6800,142327285
2014-11-20,204.2600,205.7100,204.1800,205.5800,72840326
2014-11-19,205.3100,205.5500,204.3000,205.2200,82373009
2014-11-18,204.4400,205.9200,204.4400,205.5500,76068107
2014-11-17,203.8500,204.5800,203.6500,204.3700,80440954
2014-11-14,204.1000,204.4900,203.7200,204.2400,80417514
2014-11-13,204.1600,204.8300,203.2100,204.1900,85357918
2014-11-12,203.3500,204.2400,203.3100,203.9600,90120295
2014-11-11,204.0600,204.3100,203.6500,204.1800,54499375
2014-11-10,203.3800,204.0400,203.1300,203.9800,66318964
2014-11-07,203.1700,203.6000,202.6100,203.3400,89539712
2014-11-06,202.3900,203.2600,201.6400,203.1500,107089076
2014-11-05,202.5400,202.5900,201.4500,202.3400,91708574
2014-11-04,201.2300,201.6000,200.0600,201.0700,93342777
2014-11-03,201.9200,202.4500,201.3100,201.7700,93734143
2014-10-31,201.7800,201.8200,200.7700,201.6600,146902554
2014-10-30,197.5800,199.9500,197.4000,199.3800,113329976
2014-10-29,198.5500,199.1200,196.8000,198.1100,142557417
2014-10-28,196.8200,198.4200,196.7300,198.4100,106735936
2014-10-27,195.7300,196.4500,195.0300,196.1600,82953689
2014-10-24,195.2500,196.4900,194.4900,196.4300,117927286
2014-10-23,194.6200,196.2000,194.2600,194.9300,154944169
2014-10-22,194.4100,194.9100,192.6100,192.6900,151822409
2014-10-21,191.6800,194.2000,191.4800,194.0700,154948579
2014-10-20,188.1300,190.4500,188.0700,190.3000,130010813
2014-10-17,188.4200,189.7500,187.6200,188.4700,214624921
2014-10-16,183.0600,187.5800,182.8900,186.2700,270391488
2014-10-15,185.1600,187.6900,181.9200,186.4300,380714598
2014-10-14,188.4200,189.8200,187.0400,187.7000,215846527
2014-10-13,190.4600,191.1500,187.3000,187.4100,230938833
2014-10-10,192.6900,193.6500,190.4900,190.5400,221908954
2014-10-09,196.3300,196.6000,192.5800,192.7400,210704601
2014-10-08,193.3700,196.9200,192.3600,196.6400,186461453
2014-10-07,195.2800,195.7200,193.2200,193.2600,147913498
2014-10-06,197.3400,197.6000,195.5800,196.2900,104778335
2014-10-03,195.6800,196.9400,195.0800,196.5200,121568769
2014-10-02,194.1800,195.0600,192.3500,194.3800,157285182
2014-10-01,196.7000,196.7700,193.9100,194.3500,177797862
2014-09-30,197.6900,198.3000,196.6100,197.0200,131302082
2014-09-29,196.2000,197.8900,196.0500,197.5400,95111605
2014-09-26,196.7000,198.3900,196.4200,197.9000,103546740
2014-09-25,199.0400,199.0500,196.2700,196.3400,150300028
2014-09-24,198.0400,199.6900,197.5200,199.5600,107275635
2014-09-23,198.4300,199.2600,197.9500,198.0100,111393319
2014-09-22,200.3500,200.3800,198.7300,199.1500,125552758
2014-09-19,201.5200,201.9000,200.2900,200.7000,121649147
2014-09-18,201.3600,201.8500,201.1000,201.8200,94990300
2014-09-17,200.7700,201.6800,199.7500,200.7500,151265896
2014-09-16,198.6100,200.8400,198.5000,200.4800,116200722
2014-09-15,199.1600,199.3200,198.3800,198.9800,76401421
2014-09-12,200.1000,200.1200,198.5600,199.1300,117478516
2014-09-11,199.2700,200.3300,199.1200,200.3000,66823558
2014-09-10,199.4300,200.2000,198.7700,200.0700,67251103
2014-09-09,200.4100,200.5500,198.9100,199.3200,88590876
2014-09-08,200.9200,201.2100,200.0000,200.5900,64145745
2014-09-05,200.1700,201.1900,199.4100,201.1100,102176784
2014-09-04,200.8400,201.5800,199.6600,200.2100,85236442
2014-09-03,201.3800,201.4100,200.2200,200.5000,57461742
2014-09-02,200.9700,201.0000,199.8600,200.6100,72425793
2014-08-29,200.4500,200.7300,199.8200,200.7100,65906598
2014-08-28,199.5900,200.2700,199.3900,200.1400,58330373
2014-08-27,200.4300,200.5700,199.9400,200.2500,47873708
2014-08-26,200.3300,200.8200,200.2800,200.3300,47298324
2014-08-25,200.1400,200.5900,199.1500,200.2000,63855022
2014-08-22,199.3400,199.6900,198.7400,199.1900,76107359
2014-08-21,199.0900,199.7600,198.9300,199.5000,67790690
2014-08-20,198.1200,199.1600,198.0800,198.9200,72762541
2014-08-19,197.8400,198.5400,197.4400,198.3900,59134709
2014-08-18,196.8000,197.4500,196.6900,197.3600,75424360
2014-08-15,196.4700,196.6500,194.3100,195.7200,139950669
2014-08-14,195.1600,195.7600,194.9800,195.7600,57370793
2014-08-13,194.2900,195.0600,193.9600,194.8400,68926041
2014-08-12,193.6100,194.1500,192.9400,193.5300,73631640
2014-08-11,193.9700,194.6600,193.7100,193.8000,74543691
2014-08-08,191.4600,193.3700,190.9500,193.2400,117014384
2014-08-07,192.9400,193.1300,190.5500,191.0300,135733421
2014-08-06,191.1100,192.8900,191.0800,192.0700,94818317
2014-08-05,193.1000,193.6000,191.3100,192.0100,152690379
2014-08-04,192.8700,194.3000,192.0500,193.8900,91340487
2014-08-01,192.5600,193.7600,191.5700,192.5000,189260864
2014-07-31,195.6100,195.7800,192.9700,193.0900,183479441
2014-07-30,197.6500,197.9100,196.1600,196.9800,104222452
2014-07-29,198.1700,198.4500,196.9200,196.9500,80466351
2014-07-28,197.7600,198.0900,196.6200,197.8000,69258785
2014-07-25,198.0900,198.2600,197.3300,197.7200,76837257
2014-07-24,198.8300,199.0600,198.4500,198.6500,56888093
2014-07-23,198.5000,198.8500,198.1000,198.6400,65611830
2014-07-22,198.0100,198.5600,197.8700,198.2000,67677602
2014-07-21,197.0900,197.5000,196.4300,197.3400,67591618
2014-07-18,196.3500,197.9100,196.2400,197.7100,124330419
2014-07-17,197.3500,198.1000,195.4300,195.7100,145398459
2014-07-16,198.1100,198.2600,197.4200,197.9600,80073242
2014-07-15,197.7200,198.1000,196.3600,197.2300,111346230
2014-07-14,197.6100,197.8600,197.4400,197.6000,58657919
2014-07-11,196.2200,196.7500,195.7800,196.6100,64243410
2014-07-10,195.2200,196.8600,195.0600,196.3400,99040407
2014-07-09,196.7300,197.3000,196.3100,197.1200,72992322
2014-07-08,197.1500,197.2200,195.7600,196.2400,108142552
2014-07-07,197.8200,197.9800,197.2200,197.5100,61696447
2014-07-03,197.7900,198.2900,197.6400,198.2000,52938832
2014-07-02,197.0500,197.4800,196.9600,197.2300,52474832
2014-07-01,196.2000,197.6300,196.1300,197.0300,90470121
2014-06-30,195.7000,196.1700,195.5300,195.7200,70504228
2014-06-27,194.9800,195.8800,194.8900,195.8200,71453616
2014-06-26,195.6100,195.6300,194.1300,195.4400,84311822
2014-06-25,194.2900,195.7800,194.2500,195.5800,82781912
2014-06-24,195.5300,196.5000,194.4800,194.7000,96236917
2014-06-23,195.9900,196.0500,195.5200,195.8800,70611486
2014-06-20,196.0300,196.1000,195.7000,195.9400,100587108
2014-06-19,196.4300,196.6000,195.8000,196.4800,85928920
2014-06-18,194.8300,196.3700,194.4000,196.2600,105266767
2014-06-17,194.0200,194.9700,193.8100,194.8300,84833876
2014-06-16,193.8900,194.7000,193.6600,194.2900,87424332
2014-06-13,193.9200,194.3200,193.3000,194.1300,82017278
2014-06-12,194.6900,194.8000,193.1100,193.5400,106350200
2014-06-11,194.9000,195.1200,194.4800,194.9200,68772479
2014-06-10,195.3400,195.6400,194.9200,195.6000,57129440
2014-06-09,195.3500,196.0500,195.1700,195.5800,65118828
2014-06-06,194.8700,195.4300,194.7800,195.3800,78696219
2014-06-05,193.4100,194.6500,192.7000,194.4500,92102592
2014-06-04,192.4700,193.3000,192.2700,193.1900,55529372
2014-06-03,192.4300,192.9000,192.2500,192.8000,65047193
2014-06-02,192.9500,192.9900,191.9700,192.9000,64655648
2014-05-30,192.1900,192.8000,192.0300,192.6800,76315640
2014-05-29,191.8200,192.4000,191.3300,192.3700,64376573
2014-05-28,191.5200,191.8200,191.0600,191.3800,66722865
2014-05-27,191.0600,191.5800,190.9500,191.5200,72010355
2014-05-23,189.7600,190.4800,189.5900,190.3500,60156088
2014-05-22,189.1800,189.9800,188.8600,189.5900,61549345
2014-05-21,188.0900,189.2200,188.0600,189.1300,89093285
2014-05-20,188.6500,188.6700,187.0700,187.5500,111644478
2014-05-19,187.6900,188.8900,187.5200,188.7400,63839398
2014-05-16,187.5100,188.1300,186.7200,188.0500,97457678
2014-05-15,188.6800,188.7200,186.4800,187.4000,154956399
2014-05-14,189.7900,189.8800,188.7900,189.0600,72366848
2014-05-13,190.0400,190.4200,189.7700,189.9600,66453965
2014-05-12,188.8000,189.8800,188.0000,189.7900,86940045
2014-05-09,187.7100,188.0400,186.8300,187.9600,83678568
2014-05-08,187.7100,189.0500,187.0800,187.6800,93617513
2014-05-07,187.4100,187.9700,186.0100,187.8800,106500480
2014-05-06,188.0000,188.1300,186.7400,186.7800,85454226
2014-05-05,187.1400,188.5500,186.6200,188.4200,75882739
2014-05-02,188.3100,189.1400,187.7800,188.0600,98121662
2014-05-01,188.2200,188.8400,187.7300,188.3300,93019095
2014-04-30,187.4400,188.5000,187.1800,188.3100,101507717
2014-04-29,187.4800,188.0400,187.0800,187.7500,84097551
2014-04-28,187.0500,187.6900,184.9600,186.8800,135121094
2014-04-25,187.2200,187.3300,185.8700,186.2900,100380205
2014-04-24,188.3700,188.3900,186.9300,187.8300,88169916
2014-04-23,187.8200,187.9200,187.3000,187.4500,73869384
2014-04-22,187.2300,188.4000,187.1300,187.8900,85790307
2014-04-21,186.4400,187.1000,186.2100,187.0400,68329343
2014-04-17,185.8800,186.9100,185.5600,186.3900,105254649
2014-04-16,185.4700,186.1400,184.6500,186.1300,105196633
2014-04-15,183.3200,184.3300,181.5100,184.2000,157092533
2014-04-14,182.9300,183.3700,181.4400,182.9400,132381601
2014-04-11,182.1400,183.4200,181.3100,181.5100,167250792
2014-04-10,187.0800,187.1700,182.9300,183.1600,172959331
2014-04-09,185.6000,187.1500,185.0600,187.0900,100253612
2014-04-08,184.2600,185.4000,183.5900,185.1000,112659755
2014-04-07,185.9500,186.2600,183.9600,184.3400,140802699
2014-04-04,189.6600,189.7000,186.1000,186.4000,169380705
2014-04-03,189.1700,189.2200,188.0500,188.6300,77435320
2014-04-02,188.4900,189.1300,188.1400,188.8800,78680761
2014-04-01,187.6200,188.3600,187.0000,188.2500,89193125
2014-03-31,186.6700,187.3000,185.5200,187.0100,99744911
2014-03-28,185.1100,186.4200,185.0000,185.4900,101641547
2014-03-27,184.7500,185.3400,183.9000,184.5800,142382757
2014-03-26,187.0400,187.3400,184.9200,184.9700,119842897
2014-03-25,186.3700,186.9400,185.2700,186.3100,103851737
2014-03-24,186.8400,187.0700,184.6200,185.4300,121411145
2014-03-21,187.7100,189.0200,186.0300,186.2000,163127905
2014-03-20,186.2500,187.8900,185.9200,187.7500,117240972
2014-03-19,187.6800,187.9400,185.4700,186.6600,176267253
2014-03-18,186.7100,187.9100,186.5100,187.6600,101804519
